eval_name,fold,feature_set,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
supplement_leave_new_cell,Exchange/96,data,regime_best_bounded_vs_default,regime,input_volatility,high,0.05894452294426879,0.12422245621129237,39,0.8863636363636364,0.8974358974358975,0.14014841213581705,0.12422245621129237
supplement_leave_new_cell,Exchange/96,data,regime_softsign_vs_default,regime,input_volatility,high,0.05894452294426879,0.09711356237730671,39,0.8863636363636364,0.7948717948717948,0.109564019092346,0.09711356237730671
supplement_leave_new_cell,Exchange/96,data,regime_tanh_sin_vs_default,regime,input_volatility,high,0.05894452294426879,0.10323693061036829,39,0.8863636363636364,0.8461538461538461,0.11647243453477447,0.10323693061036829
supplement_leave_new_cell,Exchange/96,data,regime_tanh_vs_default,regime,input_volatility,high,0.05894452294426879,0.10470105699991082,39,0.8863636363636364,0.8717948717948718,0.1181242694357968,0.10470105699991082
supplement_leave_new_cell,Exchange/96,frequency,placement_all_tanh_vs_best_split,placement,router_freq_high_freq_noise_share,low,0.009496173958809846,0.04861382397204175,20,0.45454545454545453,0.75,0.10695041273849182,0.04861382397204175
supplement_leave_new_cell,Exchange/96,frequency,placement_decoder_tanh_vs_default,placement,router_timefreq_phase_concentration,low,0.4441868783739542,0.023821556453735845,27,0.6136363636363636,0.7037037037037037,0.038820314220902846,0.023821556453735845
supplement_leave_new_cell,Exchange/96,frequency,placement_encoder_tanh_vs_default,placement,input_daily_cycle_energy_ratio,high,0.5533072174026242,0.04766958808880936,33,0.75,0.7272727272727273,0.06355945078507914,0.04766958808880936
supplement_leave_new_cell,Exchange/96,frequency,placement_output_tanh_matched,placement,router_freq_dominant_period_to_horizon_ratio,low,0.7053916633566661,0.011735937015956323,11,0.25,0.7272727272727273,0.04694374806382529,0.011735937015956323
supplement_leave_new_cell,Exchange/96,frequency,placement_output_tanh_vs_best_linear,placement,router_timefreq_burstiness_index,low,2.946683822058835,0.006144376452021716,5,0.11363636363636363,0.8,0.05407051277779111,0.006144376452021716
supplement_leave_new_cell,Exchange/96,frequency,regime_best_bounded_vs_default,regime,input_daily_cycle_energy_ratio,high,0.16861998983370388,0.12354388523989422,39,0.8863636363636364,0.8974358974358975,0.1393828448860345,0.12354388523989422
supplement_leave_new_cell,Exchange/96,frequency,regime_softsign_vs_default,regime,input_daily_cycle_energy_ratio,high,0.5533072174026242,0.0929504313632983,33,0.75,0.7878787878787878,0.12393390848439774,0.0929504313632983
supplement_leave_new_cell,Exchange/96,frequency,regime_tanh_sin_vs_default,regime,input_daily_cycle_energy_ratio,high,0.5533072174026242,0.0958270494199644,33,0.75,0.8181818181818182,0.12776939922661917,0.0958270494199644
supplement_leave_new_cell,Exchange/96,frequency,regime_tanh_vs_default,regime,input_daily_cycle_energy_ratio,high,0.5533072174026242,0.09685604686888896,33,0.75,0.8484848484848485,0.12914139582518525,0.09685604686888896
supplement_leave_new_cell,Exchange/96,statistical,placement_all_tanh_vs_best_split,placement,input_trend,high,0.03616285432155218,0.0502949016276768,24,0.5454545454545454,0.6666666666666666,0.09220731965074079,0.0502949016276768
supplement_leave_new_cell,Exchange/96,statistical,placement_decoder_tanh_vs_default,placement,input_range,low,10.721533969854656,0.022401496324252833,20,0.45454545454545453,0.75,0.04928329191335623,0.022401496324252833
supplement_leave_new_cell,Exchange/96,statistical,placement_encoder_tanh_vs_default,placement,input_trend,high,0.01893582915938634,0.049337515418597704,30,0.6818181818181818,0.8,0.07236168928060997,0.049337515418597704
supplement_leave_new_cell,Exchange/96,statistical,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/96,statistical,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/96,statistical,regime_best_bounded_vs_default,regime,input_volatility,high,0.05894452294426879,0.12422245621129237,39,0.8863636363636364,0.8974358974358975,0.14014841213581705,0.12422245621129237
supplement_leave_new_cell,Exchange/96,statistical,regime_softsign_vs_default,regime,input_volatility,high,0.05894452294426879,0.09711356237730671,39,0.8863636363636364,0.7948717948717948,0.109564019092346,0.09711356237730671
supplement_leave_new_cell,Exchange/96,statistical,regime_tanh_sin_vs_default,regime,input_volatility,high,0.05894452294426879,0.10323693061036829,39,0.8863636363636364,0.8461538461538461,0.11647243453477447,0.10323693061036829
supplement_leave_new_cell,Exchange/96,statistical,regime_tanh_vs_default,regime,input_volatility,high,0.05894452294426879,0.10470105699991082,39,0.8863636363636364,0.8717948717948718,0.1181242694357968,0.10470105699991082
supplement_leave_new_cell,Exchange/96,all_input,placement_all_tanh_vs_best_split,placement,input_trend,high,0.03616285432155218,0.0502949016276768,24,0.5454545454545454,0.6666666666666666,0.09220731965074079,0.0502949016276768
supplement_leave_new_cell,Exchange/96,all_input,placement_decoder_tanh_vs_default,placement,input_range,low,10.721533969854656,0.022401496324252833,20,0.45454545454545453,0.75,0.04928329191335623,0.022401496324252833
