dataset,pred_len,activation,activation_family,amplitude,lee_type,baseline_activation,factor,source_host,sample_count,seed_count,relative_target_mse_change_mean_low,relative_target_mse_change_mean_high,relative_target_mse_change_mean_high_minus_low,aggregate_relative_target_mse_change_low,aggregate_relative_target_mse_change_high,aggregate_relative_target_mse_change_high_minus_low,target_win_rate_low,target_win_rate_high,target_win_rate_high_minus_low,relative_all_mse_change_mean_low,relative_all_mse_change_mean_high,relative_all_mse_change_mean_high_minus_low,aggregate_relative_all_mse_change_low,aggregate_relative_all_mse_change_high,aggregate_relative_all_mse_change_high_minus_low,all_win_rate_low,all_win_rate_high,all_win_rate_high_minus_low
ETTh1,168,lee,lee_oc,0.0,3,tanh,cv,10.21.53.113,8112,3,0.1029802741554826,0.7363669410621196,0.633386666906637,0.2584276497364044,0.757871687412262,0.49944403767585754,0.6807039597737272,0.9991467576791808,0.3184427979054536,-0.1562471751828366,-0.0236276868251135,0.13261948835772308,-0.0948328003287315,0.0082522667944431,0.1030850671231746,0.3485229415461973,0.4927474402730375,0.14422449872684023
ETTh1,168,lee,lee_oc,0.0,3,tanh,kurtosis,10.21.53.113,8112,3,0.2622992787536266,0.4374067720727046,0.17510749331907804,0.4674449265003204,0.5387237668037415,0.07127884030342108,0.7493403693931399,0.8869823838938458,0.1376420145007059,-0.153240524549074,-0.1153089978039569,0.0379315267451171,-0.0866447985172271,-0.0563937462866306,0.0302510522305965,0.3786279683377309,0.3905284831846259,0.011900514846895027
ETTh1,168,lee,lee_oc,0.0,3,tanh,max_abs_change,10.21.53.113,8112,3,0.5067961883966354,-0.0659009138585275,-0.5726971022551629,0.5820575952529907,0.1996970474720001,-0.3823605477809906,0.9237819585142306,0.6755555555555556,-0.24822640295867504,-0.056428516254058,-0.2260941940721952,-0.16966567781813718,0.001350458478555,-0.2169487029314041,-0.2182991614099591,0.4843222383019778,0.1911111111111111,-0.2932111271908667
ETTh1,168,lee,lee_oc,0.0,3,tanh,mean,10.21.53.113,8112,3,0.5859780446510213,-0.0857430159424742,-0.6717210605934956,0.6633474826812744,-0.0557001829147338,-0.7190476655960082,0.954780361757106,0.3333333333333333,-0.6214470284237728,-0.1157807115988081,-0.4035264253616333,-0.2877457137628252,-0.0526039414107799,-0.396466851234436,-0.3438629098236561,0.4018087855297158,0.0,-0.4018087855297158
ETTh1,168,lee,lee_oc,0.0,3,tanh,mean_abs_change,10.21.53.113,8112,3,0.5062554277171382,0.3142773881554603,-0.19197803956167786,0.5857424736022949,0.3621561527252197,-0.2235863208770752,0.9178732494659388,1.0,0.08212675053406115,-0.0691183316466263,-0.1015321301917235,-0.0324137985450972,-0.0046304464340209,-0.1009945124387741,-0.0963640660047532,0.4763826252076905,0.3333333333333333,-0.14304929187435717
ETTh1,168,lee,lee_oc,0.0,3,tanh,skewness,10.21.53.113,8112,3,0.4771547479518077,0.3843793938685966,-0.09277535408321108,0.572278618812561,0.4611179530620575,-0.11116066575050354,0.916207276736494,0.8633440514469454,-0.052863225289548676,-0.0783517510485457,-0.072753794890876,0.005597956157669712,-0.0213188789784908,-0.0258984640240669,-0.004579585045576099,0.4228224917309812,0.4785637727759914,0.055741281045010194
ETTh1,168,lee,lee_oc,0.0,3,tanh,turbulence_score,10.21.53.113,8112,3,0.5140907897940266,0.3957345478562354,-0.11835624193779115,0.6006574034690857,0.5709472298622131,-0.02971017360687256,0.9198626216370922,0.863013698630137,-0.05684892300695521,-0.0790126013182667,-0.0177792093714214,0.06123339194684531,-0.0196386873722076,0.0103682950139045,0.030006982386112102,0.4413279908414425,0.5570776255707762,0.11574963472933375
ETTh1,168,lee,lee_oc,0.0,3,tanh,volatility,10.21.53.113,8112,3,0.1557506104358241,0.690287700635875,0.5345370902000508,0.2104086726903915,0.7478338479995728,0.5374251753091812,0.7190388170055453,0.990530303030303,0.2714914860247577,-0.2406968242603851,-0.0355368173717445,0.2051600068886406,-0.1900622546672821,-0.0014345704112201,0.188627684256062,0.2621688231669747,0.4799242424242424,0.2177554192572677
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,cv,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,kurtosis,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,max_abs_change,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,mean,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
ETTh1,168,tanh,bounded_sign,0.0,1,gelu,skewness,10.21.53.113,10800,3,,,,,,,,,,,,,,,,,,
