dataset,pred_len,features,target,activation,encoder_activation,decoder_activation,output_activation,activation_signature,activation_family,amplitude,lee_type,baseline_activation,baseline_activation_signature,factor,factor_bin,sample_count,seed_count,baseline_target_mse_mean,activation_target_mse_mean,target_mse_delta_mean,aggregate_relative_target_mse_change,relative_target_mse_change_mean,target_win_rate,baseline_all_mse_mean,activation_all_mse_mean,all_mse_delta_mean,aggregate_relative_all_mse_change,relative_all_mse_change_mean,all_win_rate
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,mid,12678,3,0.29108304,0.27343503,0.017648011,0.060628787,-0.2697677901503531,0.5226376400063102,0.2176307,0.20820096,0.009429738,0.04332908,-0.10335136712866863,0.5145922069727086
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,high,20421,3,0.33790684,0.29187223,0.046034604,0.13623461,-0.28383989345594757,0.5714215758288037,0.21134317,0.19112524,0.020217925,0.095663965,-0.07189873426194815,0.5622643357328241
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,low,8661,3,0.133032,0.11578825,0.017243743,0.12962101,-0.20135305631763176,0.5744140399491976,0.12462094,0.110390276,0.014230661,0.11419158,-0.08689825968835369,0.5594042258399723
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,mid,12687,3,0.29094967,0.28253058,0.0084190965,0.028936608,-0.30537142959286,0.5042957357925435,0.21755478,0.21389343,0.0036613494,0.016829552,-0.1329773053921798,0.5058721525971467
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,skewness,high,20412,3,0.33801043,0.31533748,0.022672951,0.06707767,-0.5252914468683241,0.5605526161081716,0.21138757,0.20120001,0.010187566,0.04819378,-0.16962822391362956,0.5648638056045463
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,low,8661,3,0.11578825,0.123708546,-0.007920295,-0.06840327,-0.4596114308737241,0.4818150329061309,0.110390276,0.11575488,-0.0053646043,-0.04859671,-0.2227079783880561,0.48851171920101605
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,mid,12678,3,0.28270233,0.2804085,0.0022938251,0.0081139235,-0.2876087205761873,0.5119103959615081,0.2140125,0.21286164,0.0011508614,0.0053775427,-0.14164983847862805,0.5047326076668244
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,skewness,high,20421,3,0.3152164,0.29499003,0.02022636,0.06416658,-0.28213351142684545,0.5191714411635081,0.20113169,0.18882406,0.012307629,0.061191894,-0.12460697716013795,0.5060476959992165
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,low,18608,3,0.17183752,0.14857785,0.02325967,0.1353585,-0.1649295673595196,0.5749140154772141,0.24961396,0.23956296,0.010050997,0.040266167,-0.06311767262075839,0.531384350816853
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,mid,16006,3,0.16845538,0.16677469,0.0016806871,0.009977046,-0.39746125940833804,0.49431463201299514,0.18834223,0.18874586,-0.00040362775,-0.002143055,-0.15779019578438921,0.4831313257528427
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,high,7146,3,0.3021026,0.27717444,0.024928153,0.08251552,-0.15883456023388076,0.5867618247970893,0.2717919,0.26303804,0.008753866,0.032207973,-0.0950684322361964,0.5412818359921634
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,low,18608,3,0.17183752,0.153943,0.017894521,0.10413629,-0.1624671982235156,0.5791595012897678,0.24961396,0.24533963,0.0042743236,0.017123736,-0.08782462953272761,0.5178417884780739
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,mid,16006,3,0.16845538,0.16525306,0.0032023191,0.019009896,-0.2956074225567906,0.49275271773085094,0.18834223,0.18308832,0.005253911,0.027895555,-0.11781683339207186,0.47613394976883666
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,high,7146,3,0.3021026,0.26900348,0.033099115,0.109562494,-0.14050555700581907,0.5800447802966695,0.2717919,0.26471096,0.0070809424,0.026052808,-0.08686229083947336,0.5125944584382871
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,low,18548,3,0.15421775,0.16439849,-0.010180742,-0.06601537,-0.38677450850593015,0.4510998490403278,0.24534227,0.25715888,-0.011816606,-0.04816376,-0.16489266730478402,0.4450614621522536
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,mid,16066,3,0.16489363,0.15797725,0.006916374,0.04194446,-0.07868622010864448,0.5433212996389891,0.18331781,0.18148494,0.0018328726,0.009998334,-0.052321696898842085,0.5184240009958919
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,high,7146,3,0.26900348,0.28769332,-0.018689841,-0.069478065,-0.17088695251005556,0.4906241253848307,0.26471096,0.26394072,0.000770241,0.0029097435,-0.06520154231095018,0.49566190876014554
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,low,9252,3,0.12707661,0.11480773,0.0122688785,0.096547104,-0.37424285295105,0.5244271508862949,0.118995495,0.10949273,0.0095027685,0.07985822,-0.1790403579072397,0.5115650670125378
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,mid,11793,3,0.31158182,0.2936388,0.017943025,0.05758688,-0.2659676769616678,0.5253116255405749,0.23579596,0.22521923,0.010576725,0.044855412,-0.08437030210321442,0.5235309081658611
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,high,20715,3,0.33274147,0.28684053,0.04590094,0.13794777,-0.28572551081858066,0.5691045136374607,0.20625705,0.18653466,0.019722387,0.09562043,-0.0793239980290336,0.5576152546463915
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,low,9252,3,0.12707661,0.111286074,0.015790537,0.12425998,-0.22609642107358555,0.5636619109381755,0.118995495,0.10583902,0.013156474,0.11056279,-0.09927381514564482,0.5499351491569391
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,mid,11856,3,0.31474528,0.30728388,0.007461399,0.023706151,-0.29162811493267554,0.5282557354925776,0.23726532,0.23349383,0.003771484,0.015895639,-0.1141377123148691,0.5312921727395412
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,kurtosis,high,20652,3,0.3309899,0.30753434,0.02345556,0.070864886,-0.5225173418106352,0.548954096455549,0.2053234,0.19509614,0.010227263,0.04981051,-0.17579227930775854,0.5522951772225451
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,low,9252,3,0.111286074,0.11820008,-0.0069140047,-0.062128212,-0.4333199336414585,0.49005620406398614,0.10583902,0.110416524,-0.0045775026,-0.04324967,-0.20823296293692056,0.49200172935581493
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,mid,11793,3,0.3038695,0.30367896,0.00019052625,0.00062700023,-0.3399926249179854,0.4936826931230391,0.23197798,0.2327703,-0.00079230964,-0.0034154519,-0.16856930767607622,0.4913931993555499
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,kurtosis,high,20715,3,0.3094774,0.2884662,0.021011204,0.06789253,-0.25922458833701484,0.5266232198889693,0.19607589,0.18298599,0.013089895,0.06675933,-0.11367609534742079,0.5125271542360609
