feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
d_model,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
train_epochs,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
d_ff,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
scope_config_count,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
patch_to_seq_ratio,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
pred_to_seq_ratio,0.017833661701875402,0.45454545454545453,0.01063512587230557,0.6909090909090909,leave_dataset,Solar4,train_score
d_layers,0.020973052053399794,0.49056603773584906,0.007707726144904785,0.7547169811320755,leave_dataset,Solar5,train_score
router_multivar_correlation_condition_number,0.01878207563775176,0.49056603773584906,0.01011767128959967,0.7735849056603774,leave_dataset,Solar5,train_score
router_freq_harmonic_energy_ratio,0.01878207563775176,0.49056603773584906,0.01011767128959967,0.7735849056603774,leave_dataset,Solar5,train_score
input_spectral_entropy,0.01871768387676324,0.5094339622641509,0.010181200917160557,0.7735849056603774,leave_dataset,Solar5,train_score
input_daily_cycle_energy_ratio,0.01865629350747825,0.4716981132075472,0.010245395736783637,0.7735849056603774,leave_dataset,Solar5,train_score
input_jump_intensity,0.018576445286626077,0.4528301886792453,0.01032558330788482,0.7547169811320755,leave_dataset,Solar5,train_score
input_turbulence_score,0.018576445286626077,0.4528301886792453,0.01032558330788482,0.7547169811320755,leave_dataset,Solar5,train_score
input_dominant_frequency_energy_ratio,0.018570900931599583,0.4716981132075472,0.010331236270421531,0.7547169811320755,leave_dataset,Solar5,train_score
n_heads,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
d_model,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
train_epochs,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
d_ff,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
scope_config_count,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
patch_to_seq_ratio,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
router_freq_seasonal_peak_strength,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
