feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
d_model,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
train_epochs,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
d_ff,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
scope_config_count,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
patch_to_seq_ratio,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
router_freq_harmonic_energy_ratio,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
pred_to_seq_ratio,-0.0022017057608449417,0.2641509433962264,0.0334495211870873,0.7169811320754716,leave_dataset,Solar2,train_score
router_freq_seasonal_peak_strength,-0.0022681910930559875,0.3018867924528302,0.03351177061112491,0.6981132075471698,leave_dataset,Solar2,train_score
router_freq_spectral_entropy,-0.0022681910930559875,0.3018867924528302,0.03351177061112491,0.6981132075471698,leave_dataset,Solar2,train_score
input_jump_intensity,-0.0023106609087488734,0.32075471698113206,0.03355360321731866,0.7358490566037735,leave_dataset,Solar2,train_score
input_turbulence_score,-0.0023106609087488734,0.32075471698113206,0.03355360321731866,0.7358490566037735,leave_dataset,Solar2,train_score
router_multivar_missing_or_constant_channel_ratio,-0.002321194101090695,0.32075471698113206,0.033563911485731984,0.7358490566037735,leave_dataset,Solar2,train_score
seq_len,-0.0024321298628760474,0.3018867924528302,0.03367570938094497,0.7169811320754716,leave_dataset,Solar2,train_score
d_layers,0.002264145817307466,0.32075471698113206,0.028686059339121935,0.7358490566037735,leave_dataset,Solar3,train_score
input_jump_intensity,-0.0004356307717371145,0.37735849056603776,0.03161937816024136,0.8113207547169812,leave_dataset,Solar3,train_score
input_turbulence_score,-0.0004356307717371145,0.37735849056603776,0.03161937816024136,0.8113207547169812,leave_dataset,Solar3,train_score
router_multivar_correlation_condition_number,-0.0005570997258642878,0.3584905660377358,0.03174148432386768,0.7924528301886793,leave_dataset,Solar3,train_score
seq_len,-0.0005570997258642878,0.3584905660377358,0.03174148432386768,0.7924528301886793,leave_dataset,Solar3,train_score
