feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
router_multivar_missing_or_constant_channel_ratio,-0.001816221657193525,0.375,0.030981450440981235,0.75,leave_cell,Informer-fullgrid:ETTh2/336,train_score
d_layers,-6.932383035610838e-05,0.30357142857142855,0.02845500723064581,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_multivar_correlation_condition_number,-0.0009660312918674996,0.35714285714285715,0.029403692249856055,0.7857142857142857,leave_cell,Informer-fullgrid:ETTh2/720,train_score
input_daily_cycle_energy_ratio,-0.00112617135061466,0.3392857142857143,0.02956581122503026,0.7678571428571429,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_timefreq_dominant_frequency_drift,-0.0012411330393421634,0.32142857142857145,0.029681375987033735,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
input_spectral_entropy,-0.0012411330393421634,0.32142857142857145,0.029681375987033735,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
input_dominant_frequency_energy_ratio,-0.0012411330393421634,0.32142857142857145,0.029681375987033735,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_freq_harmonic_energy_ratio,-0.00130659427522334,0.32142857142857145,0.02974826421773317,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_freq_seasonal_peak_strength,-0.0013575467930227385,0.3392857142857143,0.029797469975252237,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
seq_len,-0.0015246742289313502,0.35714285714285715,0.029962335186919903,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
input_jump_intensity,-0.0015246742289313502,0.35714285714285715,0.029962335186919903,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
n_heads,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
d_model,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
train_epochs,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
d_ff,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
scope_config_count,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
patch_to_seq_ratio,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
pred_to_seq_ratio,-0.0015816960226980037,0.2857142857142857,0.03002594795491086,0.7142857142857143,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_freq_spectral_entropy,-0.0016446196406834572,0.32142857142857145,0.03008486258837503,0.6964285714285714,leave_cell,Informer-fullgrid:ETTh2/720,train_score
input_turbulence_score,-0.001705259140339321,0.3392857142857143,0.030144764965995458,0.7321428571428571,leave_cell,Informer-fullgrid:ETTh2/720,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0017158781500920901,0.375,0.030152723160372343,0.75,leave_cell,Informer-fullgrid:ETTh2/720,train_score
d_layers,0.0006373911141466297,0.30357142857142855,0.02845500723064581,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_multivar_correlation_condition_number,-0.0019994642745988834,0.3392857142857143,0.03131334265507998,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm1/24,train_score
input_daily_cycle_energy_ratio,-0.002159604333346045,0.32142857142857145,0.031475461630254185,0.75,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_timefreq_dominant_frequency_drift,-0.0022745660220735487,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
input_dominant_frequency_energy_ratio,-0.0022745660220735487,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_freq_harmonic_energy_ratio,-0.0023400272579547237,0.30357142857142855,0.0316579146229571,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_freq_seasonal_peak_strength,-0.0023909797757541225,0.32142857142857145,0.03170712038047617,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
input_spectral_entropy,-0.0025383276414382766,0.30357142857142855,0.03185478801162239,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/24,train_score
seq_len,-0.002558107211662734,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
input_jump_intensity,-0.002558107211662734,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
n_heads,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
d_model,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
train_epochs,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
d_ff,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
scope_config_count,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
patch_to_seq_ratio,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
pred_to_seq_ratio,-0.002615129005429389,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_freq_spectral_entropy,-0.002678052623414842,0.30357142857142855,0.031994512993598956,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm1/24,train_score
input_turbulence_score,-0.0027386921230707047,0.32142857142857145,0.032054415371219384,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/24,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0027493111328234744,0.35714285714285715,0.03206237356559627,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/24,train_score
d_layers,0.0004050338810113171,0.30357142857142855,0.02845500723064581,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_multivar_correlation_condition_number,-0.0022318215077341964,0.3392857142857143,0.03131334265507998,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm1/48,train_score
input_daily_cycle_energy_ratio,-0.0023919615664813572,0.32142857142857145,0.031475461630254185,0.75,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_timefreq_dominant_frequency_drift,-0.0025069232552088617,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
input_dominant_frequency_energy_ratio,-0.0025069232552088617,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_freq_harmonic_energy_ratio,-0.0025723844910900367,0.30357142857142855,0.0316579146229571,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_freq_seasonal_peak_strength,-0.0026681531295555806,0.32142857142857145,0.03175193650114232,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/48,train_score
input_spectral_entropy,-0.0027706848745735896,0.30357142857142855,0.03185478801162239,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/48,train_score
seq_len,-0.0027904644447980472,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
input_jump_intensity,-0.0027904644447980472,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
n_heads,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
d_model,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
train_epochs,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
d_ff,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
scope_config_count,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
patch_to_seq_ratio,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
pred_to_seq_ratio,-0.002847486238564702,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_freq_spectral_entropy,-0.0029104098565501542,0.30357142857142855,0.031994512993598956,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm1/48,train_score
input_turbulence_score,-0.002971049356206018,0.32142857142857145,0.032054415371219384,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/48,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0029816683659587865,0.35714285714285715,0.03206237356559627,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/48,train_score
d_layers,0.0022892333256096203,0.32142857142857145,0.0276814679165969,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_multivar_correlation_condition_number,-0.0003476220631358932,0.35714285714285715,0.030539803341031072,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm1/96,train_score
input_daily_cycle_energy_ratio,-0.0005077621218830547,0.3392857142857143,0.03070192231620528,0.75,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_timefreq_dominant_frequency_drift,-0.000622723810610558,0.32142857142857145,0.030817487078208756,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
input_dominant_frequency_energy_ratio,-0.000622723810610558,0.32142857142857145,0.030817487078208756,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_freq_harmonic_energy_ratio,-0.0006881850464917334,0.32142857142857145,0.030884375308908196,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_freq_seasonal_peak_strength,-0.0007391375642911325,0.3392857142857143,0.03093358106642726,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
input_spectral_entropy,-0.0008864854299752859,0.32142857142857145,0.031081248697573484,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/96,train_score
seq_len,-0.0009062650001997434,0.35714285714285715,0.03109844627809492,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
input_jump_intensity,-0.0009062650001997434,0.35714285714285715,0.03109844627809492,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
n_heads,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
d_model,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
train_epochs,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
d_ff,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
scope_config_count,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
patch_to_seq_ratio,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
pred_to_seq_ratio,-0.0009632867939663983,0.2857142857142857,0.03116205904608588,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_freq_spectral_entropy,-0.0010262104119518518,0.32142857142857145,0.03122097367955005,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm1/96,train_score
input_turbulence_score,-0.0010868499116077142,0.3392857142857143,0.03128087605717047,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/96,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0010974689213604837,0.375,0.03128883425154737,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/96,train_score
d_layers,0.0014893725438378971,0.30357142857142855,0.02845500723064581,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_multivar_correlation_condition_number,-0.001147482844907616,0.3392857142857143,0.03131334265507998,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm1/288,train_score
input_daily_cycle_energy_ratio,-0.0013076229036547773,0.32142857142857145,0.031475461630254185,0.75,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_timefreq_dominant_frequency_drift,-0.0014225845923822808,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
input_dominant_frequency_energy_ratio,-0.0014225845923822808,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_freq_harmonic_energy_ratio,-0.001488045828263456,0.30357142857142855,0.031657914622957105,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_freq_seasonal_peak_strength,-0.0015389983460628552,0.32142857142857145,0.03170712038047617,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
input_spectral_entropy,-0.0016863462117470088,0.30357142857142855,0.03185478801162239,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/288,train_score
seq_len,-0.001706125781971466,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
input_jump_intensity,-0.001706125781971466,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
n_heads,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
d_model,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
train_epochs,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
d_ff,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
scope_config_count,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
patch_to_seq_ratio,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
pred_to_seq_ratio,-0.0017631475757381207,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_freq_spectral_entropy,-0.0018260711937235744,0.30357142857142855,0.031994512993598956,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm1/288,train_score
input_turbulence_score,-0.001886710693379437,0.32142857142857145,0.032054415371219384,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/288,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0018973297031322064,0.35714285714285715,0.03206237356559627,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/288,train_score
d_layers,0.0013505987757899466,0.30357142857142855,0.0269958951514997,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_multivar_correlation_condition_number,-0.0012862566129555667,0.3392857142857143,0.029854230575933872,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm1/672,train_score
input_daily_cycle_energy_ratio,-0.0014463966717027283,0.32142857142857145,0.03001634955110808,0.75,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_timefreq_dominant_frequency_drift,-0.0015613583604302316,0.30357142857142855,0.030131914313111557,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
input_dominant_frequency_energy_ratio,-0.0015613583604302316,0.30357142857142855,0.030131914313111557,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_freq_harmonic_energy_ratio,-0.0016268195963114066,0.30357142857142855,0.030198802543810997,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_freq_seasonal_peak_strength,-0.0016777721141108062,0.32142857142857145,0.03024800830133006,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
input_spectral_entropy,-0.0018251199797949594,0.30357142857142855,0.03039567593247629,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/672,train_score
seq_len,-0.001844899550019417,0.3392857142857143,0.030412873512997724,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
input_jump_intensity,-0.001844899550019417,0.3392857142857143,0.030412873512997724,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
n_heads,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
d_model,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
train_epochs,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
d_ff,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
scope_config_count,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
patch_to_seq_ratio,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
pred_to_seq_ratio,-0.0019019213437860714,0.26785714285714285,0.030476486280988684,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_freq_spectral_entropy,-0.001964844961771525,0.30357142857142855,0.030535400914452854,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm1/672,train_score
input_turbulence_score,-0.0020254844614273878,0.32142857142857145,0.030595303292073276,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm1/672,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0020361034711801574,0.35714285714285715,0.030603261486450168,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm1/672,train_score
d_layers,-0.00048106762718737306,0.30357142857142855,0.028455007230645805,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_multivar_correlation_condition_number,-0.0031179230159328873,0.3392857142857143,0.03131334265507998,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/24,train_score
input_daily_cycle_energy_ratio,-0.0032780630746800485,0.32142857142857145,0.031475461630254185,0.75,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_timefreq_dominant_frequency_drift,-0.0033930247634075517,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
input_spectral_entropy,-0.0033930247634075517,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
input_dominant_frequency_energy_ratio,-0.0033930247634075517,0.30357142857142855,0.031591026392257665,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_freq_harmonic_energy_ratio,-0.0034584859992887263,0.30357142857142855,0.031657914622957105,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_freq_seasonal_peak_strength,-0.0035094385170881264,0.32142857142857145,0.03170712038047617,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
seq_len,-0.003676565952996737,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
input_jump_intensity,-0.003676565952996737,0.3392857142857143,0.03187198559214383,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
n_heads,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
d_model,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
train_epochs,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
d_ff,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
scope_config_count,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
patch_to_seq_ratio,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
pred_to_seq_ratio,-0.0037335877467633916,0.26785714285714285,0.031935598360134786,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_freq_spectral_entropy,-0.0037965113647488455,0.30357142857142855,0.031994512993598956,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm2/24,train_score
input_turbulence_score,-0.003857150864404708,0.32142857142857145,0.032054415371219384,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/24,train_score
router_multivar_missing_or_constant_channel_ratio,-0.003867769874157478,0.35714285714285715,0.03206237356559627,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/24,train_score
d_layers,0.002004300897209141,0.32142857142857145,0.026955386121222395,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_multivar_correlation_condition_number,-0.000632554491536374,0.35714285714285715,0.029813721545656566,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_daily_cycle_energy_ratio,-0.0007926945502835356,0.3392857142857143,0.029975840520830774,0.75,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_timefreq_dominant_frequency_drift,-0.0009076562390110389,0.32142857142857145,0.030091405282834254,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_spectral_entropy,-0.0009076562390110389,0.32142857142857145,0.030091405282834254,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_dominant_frequency_energy_ratio,-0.0009076562390110389,0.32142857142857145,0.030091405282834254,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_harmonic_energy_ratio,-0.0009731174748922133,0.32142857142857145,0.030158293513533694,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_seasonal_peak_strength,-0.0011441260853669688,0.32142857142857145,0.030327875129190184,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
seq_len,-0.0011911974286002243,0.35714285714285715,0.03037236448272042,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_jump_intensity,-0.0011911974286002243,0.35714285714285715,0.03037236448272042,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
n_heads,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_model,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
train_epochs,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_ff,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
scope_config_count,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
patch_to_seq_ratio,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
pred_to_seq_ratio,-0.0012482192223668782,0.2857142857142857,0.030435977250711378,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_spectral_entropy,-0.0013111428403523322,0.32142857142857145,0.030494891884175545,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_turbulence_score,-0.0013717823400081948,0.3392857142857143,0.03055479426179597,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0013824013497609647,0.375,0.03056275245617286,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_layers,0.002005300968836248,0.32142857142857145,0.027965400273370276,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_multivar_correlation_condition_number,-0.0006315544199092675,0.35714285714285715,0.030823735697804444,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_daily_cycle_energy_ratio,-0.0007916944786564285,0.3392857142857143,0.030985854672978652,0.75,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_timefreq_dominant_frequency_drift,-0.0009066561673839318,0.32142857142857145,0.031101419434982132,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_spectral_entropy,-0.0009066561673839318,0.32142857142857145,0.031101419434982132,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_dominant_frequency_energy_ratio,-0.0009066561673839318,0.32142857142857145,0.031101419434982132,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_harmonic_energy_ratio,-0.0009721174032651068,0.32142857142857145,0.03116830766568157,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_seasonal_peak_strength,-0.0010678860417306518,0.3392857142857143,0.031262329543866776,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
seq_len,-0.0011901973569731182,0.35714285714285715,0.0313823786348683,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_jump_intensity,-0.0011901973569731182,0.35714285714285715,0.0313823786348683,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
n_heads,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_model,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
train_epochs,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_ff,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
scope_config_count,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
patch_to_seq_ratio,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
pred_to_seq_ratio,-0.001247219150739771,0.2857142857142857,0.03144599140285926,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_spectral_entropy,-0.001310142768725225,0.32142857142857145,0.03150490603632342,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_turbulence_score,-0.0013707822683810887,0.3392857142857143,0.031564808413943844,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0013814012781338582,0.375,0.031572766608320736,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_layers,0.0032370426225127673,0.32142857142857145,0.02531350096326398,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/288,train_score
